movieCd,movieNm,moviePartNm,peopleCd,peopleNm,sex
20153863,그빨로,감독,10002357,권만회,남자
20153863,그빨로,시나리오(각본),10002357,권만회,남자
20156188,블랙스톤,감독,10007904,노경태,남자
20156188,블랙스톤,프로듀서,10007904,노경태,남자
20156188,블랙스톤,시나리오(각본),10007904,노경태,남자
20125247,벌거숭이,기획,10007904,노경태,남자
20113842,검은 갈매기,감독,10007904,노경태,남자
20081731,허수아비들의 땅,감독,10007904,노경태,남자
20081731,허수아비들의 땅,시나리오(각본),10007904,노경태,남자
20081731,허수아비들의 땅,프로듀서,10007904,노경태,남자
20061225,마지막 밥상,감독,10007904,노경태,남자
20061225,마지막 밥상,시나리오(각본),10007904,노경태,남자
20183631,너는 결코 서둘지 말라,감독,20189612,김미영,여자
20149496,일어서는 인간,감독,20189612,김미영,여자
20149496,일어서는 인간,시나리오(각본),20189612,김미영,여자
20149496,일어서는 인간,편집,20189612,김미영,여자
20116037,달빛 길어올리기,연출팀,20189612,김미영,여자
20116037,달빛 길어올리기,윤색,20189612,김미영,여자
20162685,파인더,감독,20189612,김미영,여자
20070099,천년학,연출팀,20189612,김미영,여자
20070099,천년학,윤색,20189612,김미영,여자
20040484,하류인생,연출팀,20189612,김미영,여자
20040484,하류인생,윤색,20189612,김미영,여자
20162724,내 시절의 모럴,감독,20189612,김미영,여자
20162725,두 개의 밤,감독,20189612,김미영,여자
20151063,깡치,감독,20231926,연정모,남자
20151063,깡치,제작,20231926,연정모,남자
20151063,깡치,프로듀서,20231926,연정모,남자
20151063,깡치,시나리오(각본),20231926,연정모,남자
20151063,깡치,의상,20231926,연정모,남자
20158019,미스터 쿠퍼,감독,20176421,오정미,여자
20158019,미스터 쿠퍼,시나리오(각본),20176421,오정미,여자
20158019,미스터 쿠퍼,제작,20176421,오정미,여자
20158019,미스터 쿠퍼,편집,20176421,오정미,여자
20130687,피팅룸,감독,20176421,오정미,여자
20156740,AISFF2015 특별상영 & 미스터쿠퍼,감독,20176421,오정미,여자
20153803,배짱이들,시나리오(각본),20215087,박은하,여자
20120111,기억의 소리,감독,10054821,이공희,여자
20120111,기억의 소리,시나리오(각본),10054821,이공희,여자
20120111,기억의 소리,기타,10054821,이공희,여자
20120111,기억의 소리,사운드팀,10054821,이공희,여자
20134798,연평해전,스크립닥터,10054821,이공희,여자
20119970,어디로 갈까요?,각색,10054821,이공희,여자
20119970,어디로 갈까요?,홍보/마케팅 진행,10054821,이공희,여자
20030185,비디오를 보는 남자,각색,10054821,이공희,여자
20147671,또 다른 방,감독,10054821,이공희,여자
20151181,여교사,감독,20191068,김태용,남자
20151181,여교사,시나리오(각본),20191068,김태용,남자
20141001,거인,감독,20191068,김태용,남자
20141001,거인,시나리오(각본),20191068,김태용,남자
20197517,오늘만 날이다,감독,20191068,김태용,남자
20148607,인생은 새옹지마,감독,20191068,김태용,남자
20148607,인생은 새옹지마,시나리오(각본),20191068,김태용,남자
20135899,춘곤증 ,감독,20191068,김태용,남자
20135899,춘곤증 ,시나리오(각본),20191068,김태용,남자
20122061,도시의 밤,감독,20191068,김태용,남자
20125332,밤벌레,감독,20191068,김태용,남자
20125332,밤벌레,시나리오(각본),20191068,김태용,남자
20127171,복무태만,감독,20191068,김태용,남자
20100220,얼어붙은 땅,감독,20191068,김태용,남자
20100220,얼어붙은 땅,시나리오(각본),20191068,김태용,남자
20161632,서울의 달,감독,20191068,김태용,남자
20161623,바람이 분다,감독,20191068,김태용,남자
20161622,아이들은,감독,20191068,김태용,남자
20162302,3월 수요단편극장 - 브라운관 속 스타들의 단편영화,감독,20191068,김태용,남자
20162985,"4월 수요단편극장 ""전주국제영화제 수상작 특별전""",감독,20191068,김태용,남자
20169985,오오단편극장 – 김태용 감독 단편모음,감독,20191068,김태용,남자
20179561,인디스데이 1월 단편 ,감독,20191068,김태용,남자
20167561,인디스데이 7월 단편,감독,20191068,김태용,남자
20158833,12월 단편 상상극장-응답하라 1988,감독,20191068,김태용,남자
20141461,9월 단편 상상극장-김태용 감독 특별전,감독,20191068,김태용,남자
20135915,서울연애,감독,20191068,김태용,남자
20135915,서울연애,시나리오(각본),20191068,김태용,남자
20149056,유령,시나리오(각본),20191068,김태용,남자
20150966,사랑하기 때문에,시나리오(각본),10090165,황승재,남자
20090307,국가대표,각색,10090165,황승재,남자
20090078,구세주 2,감독,10090165,황승재,남자
20090078,구세주 2,각색,10090165,황승재,남자
20154802,아티스트: 다시 태어나다,배우,10040599,신종훈,남자
20134586,도희야,조감독,10040599,신종훈,남자
20124055,아부의 왕,조감독,10040599,신종훈,남자
20113535,부러진 화살,배우,10040599,신종훈,남자
20113535,부러진 화살,조감독,10040599,신종훈,남자
20101232,"혜화, 동",조감독,10040599,신종훈,남자
20080870,마린보이,조감독,10040599,신종훈,남자
20070661,기다리다 미쳐,조감독,10040599,신종훈,남자
20060138,강적,연출팀,10040599,신종훈,남자
20040486,마지막 늑대,연출팀,10040599,신종훈,남자
20162850,송곳니,감독,10040599,신종훈,남자
20145485,소월길,감독,10040599,신종훈,남자
20145485,소월길,시나리오(각본),10040599,신종훈,남자
20021134,아파트,감독,10040599,신종훈,남자
20166858,BIFAN2016 판타스틱 단편 걸작선 14 - ScreenX,감독,10040599,신종훈,남자
20165070,제15회 미쟝센 단편영화제 희극지왕 1,감독,10040599,신종훈,남자
20165144,걱정말아요,감독,10040599,신종훈,남자
20165144,걱정말아요,시나리오(각본),10040599,신종훈,남자
20157046,경쟁 7 - 2015 전북독립영화제,감독,10040599,신종훈,남자
20156865,국내단편 1,감독,10040599,신종훈,남자
20135522,새끼손가락,감독,20263330,김대견,남자
20135522,새끼손가락,동시녹음,20263330,김대견,남자
20135522,새끼손가락,촬영,20263330,김대견,남자
20135522,새끼손가락,조명,20263330,김대견,남자
20135522,새끼손가락,제작,20263330,김대견,남자
20135522,새끼손가락,프로듀서,20263330,김대견,남자
20165144,걱정말아요,감독,20263330,김대견,남자
20165144,걱정말아요,시나리오(각본),20263330,김대견,남자
20101249,종로의 기적,배우,10036683,소준문,남자
20110939,REC 알이씨,감독,10036683,소준문,남자
20110939,REC 알이씨,시나리오(각본),10036683,소준문,남자
20166126,연지,감독,10036683,소준문,남자
20145472,애타는 마음,감독,10036683,소준문,남자
20145472,애타는 마음,시나리오(각본),10036683,소준문,남자
20145472,애타는 마음,편집,10036683,소준문,남자
20110938,올드 랭 사인,감독,10036683,소준문,남자
20080265,올드 랭 사인,감독,10036683,소준문,남자
20122621,"떠다니는, 섬",감독,10036683,소준문,남자
20138024,떠다니는 섬,감독,10036683,소준문,남자
20166842,BIFAN2016 부천 초이스 : 단편 2,감독,10036683,소준문,남자
20162053,제6회 서울 프라이드 영화제 국내단편2,감독,10036683,소준문,남자
20165144,걱정말아요,감독,10036683,소준문,남자
20165144,걱정말아요,시나리오(각본),10036683,소준문,남자
20153041,"7월 수요단편극장 ""레인보우 샤베트""",감독,10036683,소준문,남자
20156936,국내단편 2,감독,10036683,소준문,남자
20050236,동백꽃,감독,10036683,소준문,남자
20050236,동백꽃,시나리오(각본),10036683,소준문,남자
20110937,소준문 감독 특별전,감독,10036683,소준문,남자
20145486,소시민,감독,20167143,김병준,남자
20145486,소시민,시나리오(각본),20167143,김병준,남자
20120109,개똥이,감독,20167143,김병준,남자
20120109,개똥이,배우,20167143,김병준,남자
20120109,개똥이,프로듀서,20167143,김병준,남자
20120109,개똥이,시나리오(각본),20167143,김병준,남자
20120109,개똥이,예고편,20167143,김병준,남자
20163014,7년-그들이 없는 언론,감독,20235147,김진혁,남자
20163014,7년-그들이 없는 언론,시나리오(각본),20235147,김진혁,남자
20163014,7년-그들이 없는 언론,촬영,20235147,김진혁,남자
20163014,7년-그들이 없는 언론,편집,20235147,김진혁,남자
20163014,7년-그들이 없는 언론,사운드디자이너,20235147,김진혁,남자
20151228,공조,시나리오(각본),20131793,윤현호,남자
20134803,변호인,시나리오(각본),20131793,윤현호,남자
20119989,나는 아빠다,시나리오(각본),20131793,윤현호,남자
20157631,다른 길이 있다,감독,10067366,조창호,남자
20157631,다른 길이 있다,시나리오(각본),10067366,조창호,남자
20157631,다른 길이 있다,제작,10067366,조창호,남자
20157631,다른 길이 있다,예고편,10067366,조창호,남자
20090331,폭풍전야,감독,10067366,조창호,남자
20090331,폭풍전야,시나리오(각본),10067366,조창호,남자
20060081,피터팬의 공식,감독,10067366,조창호,남자
20060081,피터팬의 공식,시나리오(각본),10067366,조창호,남자
20060081,피터팬의 공식,작사/작곡/편곡,10067366,조창호,남자
20010005,나쁜 남자,조감독,10067366,조창호,남자
20120743,날아라 닭!,감독,10067366,조창호,남자
20028788,리틀 인디언 보이,감독,10067366,조창호,남자
20070547,판타스틱 자살소동,감독,10067366,조창호,남자
20070547,판타스틱 자살소동,시나리오(각본),10067366,조창호,남자
20167821,시간의 종말,감독,20167301,김대현,남자
20167821,시간의 종말,시나리오(각본),20167301,김대현,남자
20167821,시간의 종말,프로듀서,20167301,김대현,남자
20153303,다방의 푸른 꿈,감독,20167301,김대현,남자
20153303,다방의 푸른 꿈,시나리오(각본),20167301,김대현,남자
20153303,다방의 푸른 꿈,프로듀서,20167301,김대현,남자
20153303,다방의 푸른 꿈,기획,20167301,김대현,남자
20128611,한국번안가요사,감독,20167301,김대현,남자
20100981,살인의 강,감독,20167301,김대현,남자
20100981,살인의 강,배우,20167301,김대현,남자
20100981,살인의 강,시나리오(각본),20167301,김대현,남자
20180215,내 신발에게,감독,20167301,김대현,남자
20183129,애연,시나리오(각본),10061318,전소민,여자
20183129,애연,프로듀서,10061318,전소민,여자
20183129,애연,메이킹필름,10061318,전소민,여자
20177784,침입자,시나리오(각본),10061318,전소민,여자
20179694,맛있는 워킹걸,프로듀서,10061318,전소민,여자
20179694,맛있는 워킹걸,시나리오(각본),10061318,전소민,여자
20163963,어린 아내,프로듀서,10061318,전소민,여자
20163963,어린 아내,각색,10061318,전소민,여자
20163665,잠 못 이루는 섹스 2,각색,10061318,전소민,여자
20163443,옆집 누나,각색,10061318,전소민,여자
20161663,자유연애시대,시나리오(각본),10061318,전소민,여자
20161562,뜨거운 이웃,프로듀서,10061318,전소민,여자
20150982,"금지된 섹스, 달콤한 복수",조감독,10061318,전소민,여자
20150982,"금지된 섹스, 달콤한 복수",편집,10061318,전소민,여자
20155274,모텔,각색,10061318,전소민,여자
20155274,모텔,편집,10061318,전소민,여자
20155273,핫섹토크,각색,10061318,전소민,여자
20154944,위험한 섹스,각색,10061318,전소민,여자
20150604,애인,조감독,10061318,전소민,여자
20150604,애인,각색,10061318,전소민,여자
20150604,애인,타이틀,10061318,전소민,여자
20155582,정사: 위험한 성적 유희 무삭제판,편집,10061318,전소민,여자
20145161,두 번째 엄마 ,각색,10061318,전소민,여자
20144191,정사: 위험한 성적유희,각색,10061318,전소민,여자
20144191,정사: 위험한 성적유희,편집,10061318,전소민,여자
20143250,환상,조감독,10061318,전소민,여자
20143250,환상,각색,10061318,전소민,여자
20143250,환상,편집,10061318,전소민,여자
20143250,환상,타이틀,10061318,전소민,여자
20142812,거짓말 2014,조감독,10061318,전소민,여자
20142812,거짓말 2014,편집,10061318,전소민,여자
20140112,떡,프로듀서,10061318,전소민,여자
20149909,열애,조감독,10061318,전소민,여자
20149909,열애,타이틀,10061318,전소민,여자
20149909,열애,포스터사진,10061318,전소민,여자
20148853,배꼽과 무릎사이,메이킹필름,10061318,전소민,여자
20148853,배꼽과 무릎사이,조감독,10061318,전소민,여자
20145262,환상-금지된 정사버전,각색,10061318,전소민,여자
20145262,환상-금지된 정사버전,조감독,10061318,전소민,여자
20145262,환상-금지된 정사버전,타이틀,10061318,전소민,여자
20145262,환상-금지된 정사버전,편집,10061318,전소민,여자
20184082,걸캅스,감독,20186696,정다원,남자
20184082,걸캅스,시나리오(각본),20186696,정다원,남자
20155223,목숨 건 연애,배우,20186696,정다원,남자
20155223,목숨 건 연애,배우,20186696,정다원,남자
20155223,목숨 건 연애,제작팀,20186696,정다원,남자
20163019,장기왕 : 가락시장 레볼루션,감독,20186696,정다원,남자
20163019,장기왕 : 가락시장 레볼루션,배우,20186696,정다원,남자
20163019,장기왕 : 가락시장 레볼루션,시나리오(각본),20186696,정다원,남자
20163019,장기왕 : 가락시장 레볼루션,제작,20186696,정다원,남자
20148840,자유의 언덕,제작팀,20186696,정다원,남자
20137041,우리 선희,제작팀,20186696,정다원,남자
20121741,누구의 딸도 아닌 해원,제작팀,20186696,정다원,남자
20150964,조작된 도시,감독,10028469,박광현,남자
20150964,조작된 도시,시나리오(각본),10028469,박광현,남자
20050180,웰컴 투 동막골,감독,10028469,박광현,남자
20050180,웰컴 투 동막골,시나리오(각본),10028469,박광현,남자
20182991,별리섬,감독,10028469,박광현,남자
20184203,거미맨,감독,10028469,박광현,남자
20120741,교회누나,감독,10028469,박광현,남자
20120736,내 나이키,감독,10028469,박광현,남자
20120736,내 나이키,시나리오(각본),10028469,박광현,남자
20120744,사방에 적,감독,10028469,박광현,남자
20020052,묻지마 패밀리,감독,10028469,박광현,남자
20150964,조작된 도시,시나리오(각본),10050399,오상호,남자
20150964,조작된 도시,기획,10050399,오상호,남자
20120428,톱스타,각색,10050399,오상호,남자
20126089,자칼이 온다,시나리오(각본),10050399,오상호,남자
20090305,백야행,각색,10050399,오상호,남자
20050308,카리스마 탈출기,시나리오(각본),10050399,오상호,남자
20130340,주숙경,감독,10050399,오상호,남자
20111921,하우스 패밀리,감독,10050399,오상호,남자
20176122,안시성,각색,20131355,윤필준,남자
20161366,"그래, 가족",시나리오(각본),20131355,윤필준,남자
20149062,연애의 맛,시나리오(각본),20131355,윤필준,남자
20149062,연애의 맛,각색,20131355,윤필준,남자
20070393,브라보 마이 라이프,윤색,20131355,윤필준,남자
20161366,"그래, 가족",시나리오(각본),20269174,정미진,여자
20161366,"그래, 가족",스토리,20269174,정미진,여자
20188421,미스터 주(가제),감독,10006129,김태윤,남자
20188421,미스터 주(가제),시나리오(각본),10006129,김태윤,남자
20166421,재심,감독,10006129,김태윤,남자
20166421,재심,시나리오(각본),10006129,김태윤,남자
20122787,또 하나의 약속,감독,10006129,김태윤,남자
20122787,또 하나의 약속,시나리오(각본),10006129,김태윤,남자
20122787,또 하나의 약속,기획,10006129,김태윤,남자
20124057,용의자X,각색,10006129,김태윤,남자
20090225,인사동 스캔들,스토리,10006129,김태윤,남자
20060280,잔혹한 출근,감독,10006129,김태윤,남자
20060695,수사반장 트위스트 김,감독,10006129,김태윤,남자
20060695,수사반장 트위스트 김,시나리오(각본),10006129,김태윤,남자
20088377,마이 페어 레이디즈,감독,10006129,김태윤,남자
20156562,루시드 드림,감독,20122844,김준성,남자
20156562,루시드 드림,시나리오(각본),20122844,김준성,남자
20126067,삶의 향기,감독,20122844,김준성,남자
20154986,마지막 귀갓길,감독,20122844,김준성,남자
20161723,싱글라이더,감독,20232106,이주영,여자
20161723,싱글라이더,시나리오(각본),20232106,이주영,여자
20150753,눈발,감독,20173028,조재민,남자
20150753,눈발,시나리오(각본),20173028,조재민,남자
20150753,눈발,제작,20173028,조재민,남자
20136525,버블아트,감독,20173028,조재민,남자
20139503,징후,감독,20173028,조재민,남자
20125329,순환선,스크립터,20173028,조재민,남자
20125329,순환선,스토리보드,20173028,조재민,남자
20165124,제15회 미쟝센 단편영화제 미쟝센의 미쟝센 1,감독,20173028,조재민,남자
20155743,1월 독립영화의 재발견 '벼랑 끝의 사람들',감독,20173028,조재민,남자
20149335,제13회 미쟝센 단편영화제 전년도 수상작1,감독,20173028,조재민,남자
20166422,커피 메이트,감독,20239946,이현하,남자
20166422,커피 메이트,시나리오(각본),20239946,이현하,남자
20166422,커피 메이트,스토리보드,20239946,이현하,남자
20158799,눈길,시나리오(각본),20296969,류보라,
20158799,눈길,시나리오(각본),10053687,유보라,여자
20148449,산다,배우,10053687,유보라,여자
20148449,산다,제작팀,10053687,유보라,여자
20148449,산다,각색,10053687,유보라,여자
20100677,확대,배우,10053687,유보라,여자
20081555,125 전승철,시나리오(각본),10053687,유보라,여자
20150971,해빙,감독,10056147,이수연,여자
20150971,해빙,시나리오(각본),10056147,이수연,여자
20030126,4인용 식탁,감독,10056147,이수연,여자
20030126,4인용 식탁,시나리오(각본),10056147,이수연,여자
20030441,이공,감독,10056147,이수연,여자
20129239,E.D. 571,감독,10056147,이수연,여자
20129239,E.D. 571,시나리오(각본),10056147,이수연,여자
20111719,래빗,감독,10056147,이수연,여자
20060681,물안경,감독,10056147,이수연,여자
20060681,물안경,제작,10056147,이수연,여자
20060681,물안경,시나리오(각본),10056147,이수연,여자
20060681,물안경,편집,10056147,이수연,여자
20167201,8월 수요단편극장 “신스틸러의 단편”,감독,10056147,이수연,여자
20121421,가족시네마,감독,10056147,이수연,여자
20121421,가족시네마,시나리오(각본),10056147,이수연,여자
20196775,노가리,감독,20216286,박민국,남자
20155381,녹화중이야,감독,20216286,박민국,남자
20155381,녹화중이야,배우,20216286,박민국,남자
20155381,녹화중이야,시나리오(각본),20216286,박민국,남자
20155381,녹화중이야,촬영,20216286,박민국,남자
20155381,녹화중이야,편집,20216286,박민국,남자
20154802,아티스트: 다시 태어나다,감독,20215486,김경원,남자
20154802,아티스트: 다시 태어나다,시나리오(각본),20215486,김경원,남자
20172601,만담강호,감독,10050699,오인용,남자
20172601,만담강호,시나리오(각본),10050699,오인용,남자
20172601,만담강호,애니메이션팀,10050699,오인용,남자
20172601,만담강호,애니메이션팀,10050699,오인용,남자
20172601,만담강호,애니메이션팀,10050699,오인용,남자
20172601,만담강호,애니메이션팀,10050699,오인용,남자
20172601,만담강호,애니메이션팀,10050699,오인용,남자
20188117,강변호텔,감독,10089497,홍상수,남자
20188117,강변호텔,시나리오(각본),10089497,홍상수,남자
20188117,강변호텔,제작,10089497,홍상수,남자
20188117,강변호텔,프로듀서,10089497,홍상수,남자
20180401,풀잎들,감독,10089497,홍상수,남자
20180401,풀잎들,시나리오(각본),10089497,홍상수,남자
20180401,풀잎들,제작,10089497,홍상수,남자
20180401,풀잎들,프로듀서,10089497,홍상수,남자
20176102,그 후,감독,10089497,홍상수,남자
20176102,그 후,시나리오(각본),10089497,홍상수,남자
20176101,클레어의 카메라,감독,10089497,홍상수,남자
20176101,클레어의 카메라,시나리오(각본),10089497,홍상수,남자
20176101,클레어의 카메라,프로듀서,10089497,홍상수,남자
20176101,클레어의 카메라,제작,10089497,홍상수,남자
20179442,밤의 해변에서 혼자,감독,10089497,홍상수,남자
20179442,밤의 해변에서 혼자,시나리오(각본),10089497,홍상수,남자
20179442,밤의 해변에서 혼자,제작,10089497,홍상수,남자
20169730,당신자신과 당신의 것,감독,10089497,홍상수,남자
20169730,당신자신과 당신의 것,시나리오(각본),10089497,홍상수,남자
20169730,당신자신과 당신의 것,제작,10089497,홍상수,남자
20151782,지금은맞고그때는틀리다,감독,10089497,홍상수,남자
20151782,지금은맞고그때는틀리다,시나리오(각본),10089497,홍상수,남자
20148840,자유의 언덕,감독,10089497,홍상수,남자
20148840,자유의 언덕,시나리오(각본),10089497,홍상수,남자
20148840,자유의 언덕,제작,10089497,홍상수,남자
20137041,우리 선희,감독,10089497,홍상수,남자
20137041,우리 선희,시나리오(각본),10089497,홍상수,남자
20137041,우리 선희,제작,10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,감독,10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,시나리오(각본),10089497,홍상수,남자
20121741,누구의 딸도 아닌 해원,제작,10089497,홍상수,남자
20120861,토니 레인즈의 한국영화 25년,배우,10089497,홍상수,남자
20124350,다른나라에서,감독,10089497,홍상수,남자
20124350,다른나라에서,시나리오(각본),10089497,홍상수,남자
20124350,다른나라에서,제작,10089497,홍상수,남자
20110254,북촌방향,감독,10089497,홍상수,남자
20110254,북촌방향,시나리오(각본),10089497,홍상수,남자
20110254,북촌방향,제작,10089497,홍상수,남자
20100787,옥희의 영화,감독,10089497,홍상수,남자
20100787,옥희의 영화,시나리오(각본),10089497,홍상수,남자
20100202,하하하,감독,10089497,홍상수,남자
20100202,하하하,시나리오(각본),10089497,홍상수,남자
20090261,잘 알지도 못하면서,감독,10089497,홍상수,남자
20090261,잘 알지도 못하면서,시나리오(각본),10089497,홍상수,남자
20080052,밤과 낮,감독,10089497,홍상수,남자
20080052,밤과 낮,시나리오(각본),10089497,홍상수,남자
20080615,"나의 사랑, 나의 영화",배우,10089497,홍상수,남자
20060247,해변의 여인,감독,10089497,홍상수,남자
20060247,해변의 여인,시나리오(각본),10089497,홍상수,남자
20050106,극장전,감독,10089497,홍상수,남자
20050106,극장전,제작,10089497,홍상수,남자
20050106,극장전,시나리오(각본),10089497,홍상수,남자
20051323,한국 영화의 르네상스,배우,10089497,홍상수,남자
20040489,여자는 남자의 미래다,감독,10089497,홍상수,남자
20040489,여자는 남자의 미래다,시나리오(각본),10089497,홍상수,남자
20020080,생활의 발견,감독,10089497,홍상수,남자
20020080,생활의 발견,시나리오(각본),10089497,홍상수,남자
20000018,오! 수정,감독,10089497,홍상수,남자
20000018,오! 수정,시나리오(각본),10089497,홍상수,남자
19980040,강원도의 힘,감독,10089497,홍상수,남자
19980040,강원도의 힘,시나리오(각본),10089497,홍상수,남자
19960051,돼지가 우물에 빠진 날,감독,10089497,홍상수,남자
19960051,돼지가 우물에 빠진 날,시나리오(각본),10089497,홍상수,남자
20129216,리스트,감독,10089497,홍상수,남자
20100056,첩첩산중,감독,10089497,홍상수,남자
20100056,첩첩산중,시나리오(각본),10089497,홍상수,남자
20156049,10월 단편 상상극장-홍상수 단편선,감독,10089497,홍상수,남자
20136829,베니스 70 : 미래 재장전,감독,10089497,홍상수,남자
20158101,어떤 방문 : 디지털 삼인삼색2009,감독,10089497,홍상수,남자
20167902,보통사람,시나리오(각본),10065870,조사무엘,남자
20150941,악인은 살아 있다,각색,10065870,조사무엘,남자
20148841,헬머니,시나리오(각본),10065870,조사무엘,남자
20125406,음치 클리닉 ,각색,10065870,조사무엘,남자
20080397,가루지기,각색,10065870,조사무엘,남자
20060407,마파도2,시나리오(각본),10065870,조사무엘,남자
20050346,싸움의 기술,각색,10065870,조사무엘,남자
20050346,싸움의 기술,스크립터,10065870,조사무엘,남자
20162181,프리즌,감독,10007424,나현,남자
20162181,프리즌,기획,10007424,나현,남자
20162181,프리즌,시나리오(각본),10007424,나현,남자
20149961,미안해 사랑해 고마워,배우,10007424,나현,남자
20149961,미안해 사랑해 고마워,각색,10007424,나현,남자
20125990,남쪽으로 튀어,시나리오(각본),10007424,나현,남자
20110295,마이 웨이,시나리오(각본),10007424,나현,남자
20110279,마당을 나온 암탉,시나리오(각본),10007424,나현,남자
20081403,그 남자의 책 198쪽,시나리오(각본),10007424,나현,남자
20070382,우리 생애 최고의 순간,시나리오(각본),10007424,나현,남자
20070209,화려한 휴가,시나리오(각본),10007424,나현,남자
20040586,돌려차기,배우,10007424,나현,남자
20040586,돌려차기,시나리오(각본),10007424,나현,남자
20040586,돌려차기,스크립터,10007424,나현,남자
20040586,돌려차기,스토리보드,10007424,나현,남자
20030413,목포는 항구다,시나리오(각본),10007424,나현,남자
20127588,모르는 사람,감독,10007424,나현,남자
20151230,원라인,감독,20182346,양경모,남자
20151230,원라인,시나리오(각본),20182346,양경모,남자
20119153,떨,감독,20182346,양경모,남자
20151062,일출,감독,20182346,양경모,남자
20136077,나쁜 연기,감독,20182346,양경모,남자
20165126,제15회 미쟝센 단편영화제 전년도 수상작 1,감독,20182346,양경모,남자
20151043,제14회 미쟝센 단편영화제 비정성시1,감독,20182346,양경모,남자
20153192,제16회 대구단편영화제 경쟁8,감독,20182346,양경모,남자
20169603,콜리션,감독,20243869,이윤호,남자
20169603,콜리션,시나리오(각본),20243869,이윤호,남자
20169603,콜리션,프로듀서,20243869,이윤호,남자
20169603,콜리션,기획,20243869,이윤호,남자
20157441,멜리스,미술팀,20243869,이윤호,남자
20152370,잡아야 산다,세트팀,20243869,이윤호,남자
20149259,막걸스,연출팀,20243869,이윤호,남자
20175526,데스트랩,미술/프로덕션 디자인,10088356,허서형,남자
20173838,야경 : 죽음의 택시,미술/프로덕션 디자인,10088356,허서형,남자
20175504,월하,미술/프로덕션 디자인,10088356,허서형,남자
20161481,군함도,아트디렉터,10088356,허서형,남자
20169603,콜리션,감독,10088356,허서형,남자
20169603,콜리션,시나리오(각본),10088356,허서형,남자
20169603,콜리션,미술/프로덕션 디자인,10088356,허서형,남자
20169603,콜리션,제작,10088356,허서형,남자
20169603,콜리션,기획,10088356,허서형,남자
20154910,터널,아트디렉터,10088356,허서형,남자
20140194,곡성,세트,10088356,허서형,남자
20149258,작은 형,미술/프로덕션 디자인,10088356,허서형,남자
20157441,멜리스,미술/프로덕션 디자인,10088356,허서형,남자
20152370,잡아야 산다,미술/프로덕션 디자인,10088356,허서형,남자
20152368,인 허 플레이스,미술/프로덕션 디자인,10088356,허서형,남자
20150603,전망 좋은 집 2,미술팀,10088356,허서형,남자
20140522,옹녀뎐,미술/프로덕션 디자인,10088356,허서형,남자
20149259,막걸스,미술/프로덕션 디자인,10088356,허서형,남자
20123384,밤의 여왕,세트팀,10088356,허서형,남자
20120426,고령화 가족,아트디렉터,10088356,허서형,남자
20129211,설인,미술/프로덕션 디자인,10088356,허서형,남자
20127593,7번방의 선물,미술팀,10088356,허서형,남자
20121065,수목장,세트,10088356,허서형,남자
20112690,가시,배우,10088356,허서형,남자
20112690,가시,미술/프로덕션 디자인,10088356,허서형,남자
20110295,마이 웨이,미술팀,10088356,허서형,남자
20110615,멋진 인생,배우,10088356,허서형,남자
20110615,멋진 인생,미술/프로덕션 디자인,10088356,허서형,남자
20100380,마음이2,세트팀,10088356,허서형,남자
20090077,전우치,세트팀,10088356,허서형,남자
20080870,마린보이,세트팀,10088356,허서형,남자
20090022,키친,세트팀,10088356,허서형,남자
20081391,미쓰 홍당무,세트팀,10088356,허서형,남자
20080663,크로싱,세트팀,10088356,허서형,남자
20080833,다찌마와리,세트팀,10088356,허서형,남자
20080257,"동거, 동락",세트팀,10088356,허서형,남자
20070639,내 사랑,세트팀,10088356,허서형,남자
20070637,색즉시공 시즌2,세트팀,10088356,허서형,남자
20070433,행복,세트팀,10088356,허서형,남자
20070379,두 얼굴의 여친,세트팀,10088356,허서형,남자
20070305,두 사람이다,세트팀,10088356,허서형,남자
20070089,만남의 광장,세트팀,10088356,허서형,남자
20070293,꽃미남 연쇄 테러 사건,세트팀,10088356,허서형,남자
20060373,조용한 세상,세트팀,10088356,허서형,남자
20060369,Mr.로빈 꼬시기,세트팀,10088356,허서형,남자
20060316,사랑 따윈 필요 없어,세트팀,10088356,허서형,남자
20060151,괴물,세트팀,10088356,허서형,남자
20060093,국경의 남쪽,세트팀,10088356,허서형,남자
20060051,청춘만화,세트팀,10088356,허서형,남자
20060046,방과후 옥상,세트팀,10088356,허서형,남자
20050076,혈의 누,세트팀,10088356,허서형,남자
20181286,분무기,아트디렉터,10088356,허서형,남자
20100422,남매의 집,세트,10088356,허서형,남자
20134225,무서운 이야기 '공포 비행기',미술/프로덕션 디자인,10088356,허서형,남자
20177539,사바하,감독,10060462,장재현,남자
20177539,사바하,시나리오(각본),10060462,장재현,남자
20161923,시간위의 집,시나리오(각본),10060462,장재현,남자
20145503,검은 사제들,감독,10060462,장재현,남자
20145503,검은 사제들,시나리오(각본),10060462,장재현,남자
20124079,"광해, 왕이 된 남자",배우,10060462,장재현,남자
20124079,"광해, 왕이 된 남자",연출팀,10060462,장재현,남자
20110906,특수본,연출팀,10060462,장재현,남자
20100566,바다,연출팀,10060462,장재현,남자
20100566,바다,스크립터,10060462,장재현,남자
20148592,12번째 보조사제,감독,10060462,장재현,남자
20119450,버스,감독,10060462,장재현,남자
20111918,인도에서 온 말리,감독,10060462,장재현,남자
